label,hand_type,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
b,Left,0.26353350281715393,0.6276605725288391,3.285327920821146e-07,0.31461167335510254,0.6191498637199402,-0.022426623851060867,0.34483474493026733,0.5860310792922974,-0.03613486886024475,0.31987354159355164,0.5501096844673157,-0.04819508641958237,0.2814120948314667,0.5367228984832764,-0.06229465827345848,0.3270602822303772,0.472629576921463,-0.032008182257413864,0.33824050426483154,0.3824649453163147,-0.04998922720551491,0.3419535458087921,0.3322722911834717,-0.06370561569929123,0.3461238741874695,0.29007846117019653,-0.07309731096029282,0.29086044430732727,0.46214979887008667,-0.03425881639122963,0.30519673228263855,0.36319178342819214,-0.04908692091703415,0.312930166721344,0.3033062517642975,-0.06263525784015656,0.3191317319869995,0.25610941648483276,-0.07292364537715912,0.2577526271343231,0.4672905206680298,-0.038133762776851654,0.2675475478172302,0.37770333886146545,-0.05203576385974884,0.2747208774089813,0.32389020919799805,-0.06368863582611084,0.2805967926979065,0.27940723299980164,-0.0713634043931961,0.22463615238666534,0.48259884119033813,-0.04366093501448631,0.22931794822216034,0.4156544804573059,-0.05436857417225838,0.2358568012714386,0.3776525557041168,-0.05740777775645256,0.24254006147384644,0.343130499124527,-0.05950848013162613
b,Left,0.258301705121994,0.6854377388954163,5.154909104021499e-07,0.31023094058036804,0.6733397245407104,-0.03327346220612526,0.34874826669692993,0.6016594171524048,-0.045358557254076004,0.3233714997768402,0.5445711612701416,-0.05339167267084122,0.2773023545742035,0.5399838089942932,-0.0625862181186676,0.3251866102218628,0.49355414509773254,-0.0344579815864563,0.3361967206001282,0.4060460925102234,-0.055409375578165054,0.3436621427536011,0.3464910387992859,-0.07273530215024948,0.34851399064064026,0.29615122079849243,-0.08494311571121216,0.28806889057159424,0.4815385341644287,-0.032715387642383575,0.3021087944507599,0.3870342969894409,-0.05092306807637215,0.31167617440223694,0.31795263290405273,-0.067495197057724,0.3187704086303711,0.26085329055786133,-0.07853053510189056,0.25474435091018677,0.48772355914115906,-0.034132372587919235,0.26465511322021484,0.3959970474243164,-0.0521247498691082,0.2739940881729126,0.3335537910461426,-0.06724175810813904,0.2802557647228241,0.28350114822387695,-0.07610747963190079,0.22018413245677948,0.5085288882255554,-0.0385160893201828,0.22946417331695557,0.437226802110672,-0.054318808019161224,0.23756784200668335,0.3899233937263489,-0.062083132565021515,0.2431589812040329,0.3483535945415497,-0.06660304963588715
b,Left,0.25319647789001465,0.7007839679718018,5.165169909560063e-07,0.30716413259506226,0.6768444776535034,-0.029171643778681755,0.34900450706481934,0.5977268815040588,-0.03740305453538895,0.3242027461528778,0.5358602404594421,-0.04260297864675522,0.27605488896369934,0.538690447807312,-0.04847495257854462,0.32671135663986206,0.48872458934783936,-0.02079545147716999,0.33911338448524475,0.40013033151626587,-0.03715742006897926,0.34581318497657776,0.3415931165218353,-0.05247405916452408,0.3505440652370453,0.29225894808769226,-0.06365090608596802,0.2904950678348541,0.47723233699798584,-0.02036634460091591,0.30411097407341003,0.3819114565849304,-0.03358449041843414,0.3122408092021942,0.31334394216537476,-0.047913119196891785,0.3187667727470398,0.2580099403858185,-0.05775510147213936,0.25721123814582825,0.4852313995361328,-0.02353532984852791,0.2662777006626129,0.3925974667072296,-0.03746919706463814,0.27394741773605347,0.32891976833343506,-0.05100131034851074,0.2800292670726776,0.2791562080383301,-0.05933850258588791,0.22265911102294922,0.5081473588943481,-0.029812442138791084,0.23145157098770142,0.4365783929824829,-0.04202678054571152,0.2391955852508545,0.38810405135154724,-0.04779673367738724,0.24605673551559448,0.346483439207077,-0.05134959518909454
b,Left,0.2516273856163025,0.7126539945602417,4.879652806266677e-07,0.3075312674045563,0.6844362616539001,-0.030936988070607185,0.35031363368034363,0.6026014685630798,-0.03941739350557327,0.3251608908176422,0.5381820201873779,-0.045125674456357956,0.27830132842063904,0.5365668535232544,-0.05112149566411972,0.3273739516735077,0.49028855562210083,-0.017434556037187576,0.3399726450443268,0.40183737874031067,-0.03428684547543526,0.34668484330177307,0.34513944387435913,-0.05072358623147011,0.3513154089450836,0.29549455642700195,-0.06299784034490585,0.29047951102256775,0.4779909551143646,-0.01704656518995762,0.3049989938735962,0.38312920928001404,-0.031302616000175476,0.3130287528038025,0.31482091546058655,-0.04724407196044922,0.31934940814971924,0.2577180564403534,-0.05857196822762489,0.25670692324638367,0.4861418604850769,-0.021004656329751015,0.26726484298706055,0.39265546202659607,-0.03611592948436737,0.27505117654800415,0.32922929525375366,-0.05079637095332146,0.28066471219062805,0.278473824262619,-0.05998656898736954,0.22243568301200867,0.5090101957321167,-0.02844233624637127,0.23176605999469757,0.4348188042640686,-0.04110340401530266,0.23968636989593506,0.385486900806427,-0.04767582193017006,0.247041255235672,0.3417048454284668,-0.05212561413645744
b,Left,0.253617525100708,0.7175583839416504,4.6697076072632626e-07,0.3089233934879303,0.6789451241493225,-0.02700546570122242,0.3487606644630432,0.6014076471328735,-0.036219798028469086,0.31961774826049805,0.5398656725883484,-0.043421290814876556,0.274492472410202,0.5353901386260986,-0.05086052417755127,0.32786017656326294,0.4894908368587494,-0.016266312450170517,0.3396328389644623,0.40055418014526367,-0.03263936936855316,0.34458404779434204,0.3448619544506073,-0.04854295775294304,0.3477073907852173,0.2948821783065796,-0.06070595234632492,0.2914945185184479,0.4771703779697418,-0.018391380086541176,0.3044157028198242,0.37992504239082336,-0.03186856582760811,0.31164786219596863,0.3124081492424011,-0.04731382429599762,0.3166094720363617,0.2550325095653534,-0.05875883251428604,0.2575817108154297,0.4857943058013916,-0.024294601753354073,0.26546329259872437,0.3903985917568207,-0.038542263209819794,0.2728102505207062,0.32726460695266724,-0.05259924381971359,0.27792122960090637,0.27519556879997253,-0.06187017261981964,0.2220991551876068,0.5100964307785034,-0.03323348984122276,0.22805804014205933,0.43544185161590576,-0.04549218341708183,0.23676428198814392,0.38627421855926514,-0.051687829196453094,0.24506142735481262,0.34249597787857056,-0.056048691272735596
b,Left,0.2515034079551697,0.7228254079818726,4.5581819563267345e-07,0.30755606293678284,0.6842526197433472,-0.029077958315610886,0.34778478741645813,0.6010860204696655,-0.03802286460995674,0.31791701912879944,0.5373684763908386,-0.04455076530575752,0.27062639594078064,0.5377323627471924,-0.05103126913309097,0.32967302203178406,0.4876595735549927,-0.015279557555913925,0.3407082259654999,0.3994423449039459,-0.030687391757965088,0.34514185786247253,0.3443935513496399,-0.04653621464967728,0.3479121923446655,0.29484501481056213,-0.05904660373926163,0.29181864857673645,0.4747936725616455,-0.016448482871055603,0.30384916067123413,0.3788950443267822,-0.028820088133215904,0.31066927313804626,0.3120911717414856,-0.04414547607302666,0.3154655992984772,0.254374623298645,-0.05567270517349243,0.25691935420036316,0.4845353960990906,-0.02169269323348999,0.26438188552856445,0.39056456089019775,-0.035315241664648056,0.2717299163341522,0.3287418484687805,-0.04953441396355629,0.27651965618133545,0.2767203450202942,-0.059072598814964294,0.22060030698776245,0.5113227963447571,-0.030295895412564278,0.226555734872818,0.438400536775589,-0.0423244945704937,0.2350098043680191,0.3893679976463318,-0.04857490584254265,0.2428274154663086,0.34490707516670227,-0.053121842443943024
b,Left,0.24817463755607605,0.7247639894485474,4.4446130686992547e-07,0.3053954243659973,0.6858981847763062,-0.029465673491358757,0.34661340713500977,0.6022690534591675,-0.038381658494472504,0.3176341652870178,0.5374302864074707,-0.04482576251029968,0.27123451232910156,0.5370975732803345,-0.05110224708914757,0.329540878534317,0.48837095499038696,-0.014928579330444336,0.3409292697906494,0.3992043733596802,-0.02996155060827732,0.3450639247894287,0.34398913383483887,-0.0455988384783268,0.34759628772735596,0.2944179177284241,-0.0579657144844532,0.29133397340774536,0.4754738211631775,-0.01566074788570404,0.3041335940361023,0.378800630569458,-0.02762060984969139,0.31087246537208557,0.31167227029800415,-0.0427095852792263,0.3154187798500061,0.25395044684410095,-0.05409853905439377,0.25626999139785767,0.48499614000320435,-0.020544540137052536,0.2648290991783142,0.391162633895874,-0.03350748494267464,0.27245211601257324,0.32986366748809814,-0.047325167804956436,0.27717071771621704,0.27872639894485474,-0.056678060442209244,0.21982485055923462,0.5114514827728271,-0.028902573511004448,0.22604136168956757,0.43810707330703735,-0.04014720395207405,0.2341773957014084,0.38919907808303833,-0.045994944870471954,0.24154159426689148,0.3449823260307312,-0.05034371092915535
b,Left,0.24586185812950134,0.726243793964386,4.4738899873664195e-07,0.30518004298210144,0.6878311038017273,-0.030376024544239044,0.34938570857048035,0.6019573211669922,-0.03857240825891495,0.32046395540237427,0.5347481966018677,-0.04432505741715431,0.27145689725875854,0.5355930924415588,-0.04981199651956558,0.3267284333705902,0.48515796661376953,-0.01180337741971016,0.337258905172348,0.3962782919406891,-0.02581220678985119,0.33965274691581726,0.34053725004196167,-0.041231073439121246,0.34070613980293274,0.2900230288505554,-0.05391090735793114,0.28752657771110535,0.4724411368370056,-0.012203921563923359,0.29947903752326965,0.3785083293914795,-0.02353864721953869,0.3050402104854584,0.3115277886390686,-0.038782279938459396,0.30856606364250183,0.2536742687225342,-0.0504927895963192,0.2518519163131714,0.48231393098831177,-0.017146343365311623,0.26048287749290466,0.3899000883102417,-0.03005400113761425,0.2667546272277832,0.3296279311180115,-0.043761882930994034,0.2703723907470703,0.2793194055557251,-0.0531146414577961,0.2150973081588745,0.5092021822929382,-0.02578163519501686,0.22103570401668549,0.4374176561832428,-0.03697393834590912,0.22928643226623535,0.3899420499801636,-0.042779501527547836,0.23706236481666565,0.3467831611633301,-0.04724567383527756
b,Left,0.24649348855018616,0.7278361916542053,4.3745095013036916e-07,0.3050448000431061,0.6874229907989502,-0.029710842296481133,0.3481494188308716,0.6011633276939392,-0.03771160542964935,0.31834012269973755,0.5347322225570679,-0.043351463973522186,0.2700190544128418,0.5362632274627686,-0.04871302470564842,0.326704740524292,0.4843902885913849,-0.011417650617659092,0.33767929673194885,0.39626628160476685,-0.025297226384282112,0.34050729870796204,0.3410571217536926,-0.04092859849333763,0.34169939160346985,0.290663480758667,-0.0537426732480526,0.28808534145355225,0.47178468108177185,-0.012144414708018303,0.2995518147945404,0.3779444396495819,-0.022981267422437668,0.3046663701534271,0.3118627667427063,-0.03810906410217285,0.30753523111343384,0.2539423108100891,-0.04981253668665886,0.2527073919773102,0.48193493485450745,-0.017322879284620285,0.2602338492870331,0.38983654975891113,-0.029618877917528152,0.266325443983078,0.32956865429878235,-0.04309041053056717,0.26945993304252625,0.2784171402454376,-0.05239417031407356,0.21592369675636292,0.509344220161438,-0.02616596221923828,0.22155018150806427,0.43661659955978394,-0.03682452440261841,0.2294950932264328,0.3885810375213623,-0.04217181354761124,0.23673728108406067,0.3445676863193512,-0.046327847987413406
b,Left,0.24657097458839417,0.7254465222358704,4.2653630316635827e-07,0.30498525500297546,0.6878026127815247,-0.02898079715669155,0.34761154651641846,0.6029009819030762,-0.03698697313666344,0.3194199502468109,0.5375276803970337,-0.042861271649599075,0.27273210883140564,0.5344113111495972,-0.048865921795368195,0.3246404230594635,0.4840935468673706,-0.012805269099771976,0.3338114023208618,0.39522749185562134,-0.02793799713253975,0.3353681266307831,0.3391887843608856,-0.04393864423036575,0.3356265723705292,0.28860315680503845,-0.056856755167245865,0.2858424782752991,0.47314003109931946,-0.01403013989329338,0.2966233193874359,0.3776717782020569,-0.026937443763017654,0.3011853098869324,0.3095749020576477,-0.04327642172574997,0.30382317304611206,0.25099772214889526,-0.05571801960468292,0.25037434697151184,0.4840802550315857,-0.019570911303162575,0.25713762640953064,0.3893214464187622,-0.03428911045193672,0.26150086522102356,0.3277133107185364,-0.04907672107219696,0.2637285888195038,0.2768442630767822,-0.058957137167453766,0.2137448936700821,0.5116522908210754,-0.02847343124449253,0.2179649919271469,0.43781614303588867,-0.04150773212313652,0.22556456923484802,0.38973677158355713,-0.048395462334156036,0.23320306837558746,0.34610626101493835,-0.05342421308159828
