label,hand_type,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
f,Right,0.6013116836547852,0.606490433216095,5.080226515019604e-07,0.542904257774353,0.617417573928833,-0.03251228109002113,0.4904184341430664,0.5749975442886353,-0.05479049310088158,0.4681796133518219,0.5130875110626221,-0.07065699249505997,0.4576898217201233,0.46138253808021545,-0.08765995502471924,0.5029733180999756,0.45918768644332886,-0.058386627584695816,0.4815652668476105,0.39916184544563293,-0.0918813943862915,0.4683188199996948,0.3712543249130249,-0.11757571250200272,0.45328056812286377,0.3521643280982971,-0.13418780267238617,0.5464261770248413,0.4240773022174835,-0.06091970577836037,0.5274194478988647,0.32440999150276184,-0.08705942332744598,0.5158051252365112,0.25642338395118713,-0.10671060532331467,0.505333423614502,0.19818639755249023,-0.1211358979344368,0.5934164524078369,0.41917258501052856,-0.06578915566205978,0.579846978187561,0.31093770265579224,-0.09462891519069672,0.5726979970932007,0.2377091944217682,-0.11333639174699783,0.5673828125,0.17625176906585693,-0.12542037665843964,0.6416637897491455,0.43421638011932373,-0.07165446132421494,0.6404399871826172,0.3517683148384094,-0.09971800446510315,0.6382336020469666,0.29429420828819275,-0.11088421195745468,0.6348077058792114,0.2441023886203766,-0.1171550452709198
f,Right,0.6053692102432251,0.6202815771102905,3.2461733212585386e-07,0.5491169095039368,0.6167954206466675,-0.024120736867189407,0.4994415044784546,0.5696786642074585,-0.041444409638643265,0.47847872972488403,0.5139114856719971,-0.05664699897170067,0.46437814831733704,0.46342259645462036,-0.07194691896438599,0.5144233703613281,0.44845348596572876,-0.03257277235388756,0.4901995062828064,0.38504356145858765,-0.06296022981405258,0.4760981798171997,0.36327454447746277,-0.0873686820268631,0.46373867988586426,0.3510276675224304,-0.10198592394590378,0.5537945628166199,0.4188077449798584,-0.03939932957291603,0.53233802318573,0.31493842601776123,-0.06134987249970436,0.5188493132591248,0.24864020943641663,-0.08016418665647507,0.5074659585952759,0.19277147948741913,-0.09330692887306213,0.5977070331573486,0.4163506031036377,-0.049956969916820526,0.5865648984909058,0.3076538145542145,-0.07406992465257645,0.5812776684761047,0.23931531608104706,-0.09198427945375443,0.5744645595550537,0.17972004413604736,-0.10371321439743042,0.6437730193138123,0.4342689514160156,-0.06185329332947731,0.6477177739143372,0.3520848751068115,-0.08366691321134567,0.647120475769043,0.29680681228637695,-0.09281012415885925,0.6422544121742249,0.2478489726781845,-0.09826096892356873
f,Left,0.1923469603061676,0.6435579061508179,1.902947275311817e-07,0.2618114948272705,0.6157327890396118,-0.023962488397955894,0.31838101148605347,0.5491833686828613,-0.03264880180358887,0.3390176296234131,0.4769424498081207,-0.04182102531194687,0.33768221735954285,0.4158216118812561,-0.050496771931648254,0.2983688712120056,0.4353167414665222,-0.01953982003033161,0.321351021528244,0.35751020908355713,-0.04954852908849716,0.3338402509689331,0.3665405809879303,-0.073173888027668,0.3396129906177521,0.3912290632724762,-0.0860176831483841,0.25277960300445557,0.4045182764530182,-0.025621404871344566,0.2685575485229492,0.2870924174785614,-0.04561678692698479,0.279462605714798,0.22051776945590973,-0.06475282460451126,0.2851378619670868,0.17096444964408875,-0.0784006118774414,0.20350518822669983,0.4017724394798279,-0.036601390689611435,0.20817671716213226,0.2898698151111603,-0.05949096381664276,0.21185490489006042,0.2205900102853775,-0.07799644023180008,0.21783724427223206,0.165024071931839,-0.090207539498806,0.15216118097305298,0.4233289957046509,-0.04970753565430641,0.13253892958164215,0.3395386338233948,-0.07150384783744812,0.11967681348323822,0.28424787521362305,-0.0810321569442749,0.11181896924972534,0.23408763110637665,-0.08637167513370514
f,Right,0.6175285577774048,0.6319218873977661,2.820594318109215e-07,0.5622166395187378,0.6274946928024292,-0.023779626935720444,0.5138880610466003,0.5941014885902405,-0.04413362964987755,0.485777884721756,0.5606674551963806,-0.06390842795372009,0.4588336944580078,0.5315080285072327,-0.08366028219461441,0.5218039751052856,0.44860005378723145,-0.029396213591098785,0.49263525009155273,0.3767481744289398,-0.06299770623445511,0.47723695635795593,0.3637244701385498,-0.09059260040521622,0.4648924469947815,0.36477774381637573,-0.10574174672365189,0.5602906346321106,0.41952452063560486,-0.036718565970659256,0.5379945635795593,0.31492581963539124,-0.05859721824526787,0.5228510499000549,0.2513279616832733,-0.07843808084726334,0.5105278491973877,0.1967894583940506,-0.09219010174274445,0.602778971195221,0.41694071888923645,-0.04848071187734604,0.5918257832527161,0.30970144271850586,-0.07026874274015427,0.5857622027397156,0.24521465599536896,-0.08712353557348251,0.5788289904594421,0.18864686787128448,-0.09835003316402435,0.6473327279090881,0.4344380795955658,-0.06200983375310898,0.6512659788131714,0.35466378927230835,-0.079645074903965,0.65116286277771,0.3027132749557495,-0.0858781710267067,0.6471334099769592,0.2554106116294861,-0.08938804268836975
f,Left,0.1989075243473053,0.6431351900100708,2.3991870534700865e-07,0.2649979591369629,0.6178316473960876,-0.024127840995788574,0.32056793570518494,0.556343138217926,-0.03470039740204811,0.33781886100769043,0.4888262152671814,-0.04615270718932152,0.33833980560302734,0.4358300566673279,-0.05723176524043083,0.3068678379058838,0.4374224841594696,-0.016829926520586014,0.33006998896598816,0.36609748005867004,-0.043598100543022156,0.3392973840236664,0.35722625255584717,-0.0652245506644249,0.34141814708709717,0.3617797791957855,-0.07733103632926941,0.26179632544517517,0.40556827187538147,-0.022710969671607018,0.2791483402252197,0.2976817488670349,-0.040531497448682785,0.28960689902305603,0.2309340089559555,-0.05757410451769829,0.2954583466053009,0.17634597420692444,-0.06972479820251465,0.21373510360717773,0.40275320410728455,-0.03375393524765968,0.21841096878051758,0.29610711336135864,-0.055071957409381866,0.22114159166812897,0.22873228788375854,-0.07459599524736404,0.22573035955429077,0.17364835739135742,-0.08736976981163025,0.1638207584619522,0.4237333834171295,-0.04690157622098923,0.14154204726219177,0.3442104756832123,-0.06853411346673965,0.12802520394325256,0.2907198667526245,-0.07988092303276062,0.12002865225076675,0.24410736560821533,-0.08651448786258698
f,Right,0.6229051351547241,0.6398259401321411,2.234023099845217e-07,0.565753161907196,0.6277684569358826,-0.018583102151751518,0.5185794830322266,0.5839829444885254,-0.03355157747864723,0.4947201609611511,0.5420403480529785,-0.048703812062740326,0.4714340269565582,0.5065470337867737,-0.06358566880226135,0.5268661975860596,0.4463525116443634,-0.02150731533765793,0.4994117021560669,0.3683894872665405,-0.05115016549825668,0.48932507634162903,0.35542505979537964,-0.07579729706048965,0.48290157318115234,0.35780230164527893,-0.08939336985349655,0.5660467147827148,0.4187694489955902,-0.03008858487010002,0.5433736443519592,0.31273022294044495,-0.04910925403237343,0.5294156074523926,0.25117000937461853,-0.06749507039785385,0.5178914070129395,0.2005549669265747,-0.08056877553462982,0.6084851622581482,0.4181908071041107,-0.04272918403148651,0.598499059677124,0.3126925230026245,-0.06233690679073334,0.5938345193862915,0.2484796941280365,-0.07773800939321518,0.5878214836120605,0.19288241863250732,-0.08843854814767838,0.6518955826759338,0.4386458992958069,-0.05680548772215843,0.6555724740028381,0.35957416892051697,-0.07313551753759384,0.6549272537231445,0.3086167871952057,-0.07817798107862473,0.650627076625824,0.2631816864013672,-0.08115164190530777
f,Left,0.2106226235628128,0.647159218788147,2.0881236650893698e-07,0.2747984230518341,0.6218130588531494,-0.023353444412350655,0.32990801334381104,0.5576379299163818,-0.03266913816332817,0.3454176187515259,0.4849933385848999,-0.04303637519478798,0.3392384648323059,0.42598751187324524,-0.052881672978401184,0.31476306915283203,0.44281741976737976,-0.01276441477239132,0.3373274505138397,0.36979666352272034,-0.04085620492696762,0.3456081748008728,0.3658861517906189,-0.06360012292861938,0.3462228775024414,0.3777444064617157,-0.07547443360090256,0.27210918068885803,0.4111424684524536,-0.018417900428175926,0.29029378294944763,0.30471521615982056,-0.03525613620877266,0.3016267418861389,0.2410273551940918,-0.05207997187972069,0.30828857421875,0.18839122354984283,-0.06389124691486359,0.22590602934360504,0.40859776735305786,-0.029620790854096413,0.23107683658599854,0.30438095331192017,-0.0503571480512619,0.23426565527915955,0.2402016669511795,-0.06888697296380997,0.23907595872879028,0.18739977478981018,-0.08081430196762085,0.17680072784423828,0.43005895614624023,-0.04299497976899147,0.15659475326538086,0.3516918122768402,-0.06399590522050858,0.14386436343193054,0.3003544807434082,-0.07422713190317154,0.13507241010665894,0.25486063957214355,-0.07994703948497772
f,Right,0.6224343180656433,0.6445493698120117,1.8107938615230523e-07,0.5577983260154724,0.6289738416671753,-0.018236028030514717,0.5086331367492676,0.5771912336349487,-0.031343456357717514,0.4894622564315796,0.5225834846496582,-0.04487903043627739,0.47628018260002136,0.4769756495952606,-0.05729549005627632,0.5238213539123535,0.44735151529312134,-0.015551122836768627,0.5005242824554443,0.369794636964798,-0.044141363352537155,0.4958435893058777,0.3664522171020508,-0.06763973832130432,0.4952046871185303,0.3771064281463623,-0.08026977628469467,0.5648382306098938,0.41986656188964844,-0.023749468848109245,0.5437435507774353,0.31506603956222534,-0.04132247716188431,0.5302774310112,0.25371110439300537,-0.058815449476242065,0.519951581954956,0.2016916424036026,-0.07156845927238464,0.6085103750228882,0.4198854863643646,-0.03657132387161255,0.5995808839797974,0.31588777899742126,-0.05542830750346184,0.5949163436889648,0.25374913215637207,-0.07034317404031754,0.5882747769355774,0.19859135150909424,-0.08069750666618347,0.6534398794174194,0.44004395604133606,-0.0509483739733696,0.6565772891044617,0.3617147207260132,-0.06610807776451111,0.6564767360687256,0.31199055910110474,-0.07041486352682114,0.652989387512207,0.2666950225830078,-0.07303783297538757
f,Left,0.21408039331436157,0.6495611071586609,2.4590048042227863e-07,0.2788228690624237,0.6228095889091492,-0.02497001551091671,0.33178094029426575,0.5590176582336426,-0.03508348762989044,0.3441488742828369,0.48383572697639465,-0.04613884165883064,0.3382922112941742,0.42246466875076294,-0.05608641728758812,0.3149714469909668,0.4453735947608948,-0.008637881837785244,0.3397121727466583,0.37547391653060913,-0.03573548048734665,0.35102683305740356,0.37075671553611755,-0.05809992551803589,0.3547857701778412,0.38134297728538513,-0.0699424222111702,0.27400830388069153,0.4137903153896332,-0.013136053457856178,0.2926846146583557,0.31032103300094604,-0.02915181592106819,0.3044692575931549,0.24582411348819733,-0.04503724351525307,0.31260189414024353,0.19118304550647736,-0.05601418763399124,0.230206698179245,0.4110565185546875,-0.023830272257328033,0.23494118452072144,0.30950069427490234,-0.04444459080696106,0.23783083260059357,0.2432752251625061,-0.0622604563832283,0.24302470684051514,0.18821893632411957,-0.07341261953115463,0.18392740190029144,0.43353164196014404,-0.037029363214969635,0.1632097363471985,0.3576001822948456,-0.05803824961185455,0.1502964198589325,0.305675208568573,-0.06812606006860733,0.14211155474185944,0.2596870958805084,-0.07361411303281784
f,Right,0.6253991723060608,0.647004246711731,1.876859698768385e-07,0.5649423003196716,0.6308788061141968,-0.018516257405281067,0.5161855220794678,0.5800753235816956,-0.03234896436333656,0.49338799715042114,0.5295416116714478,-0.04696429520845413,0.47748103737831116,0.4851716458797455,-0.06003628671169281,0.5271863341331482,0.4486354887485504,-0.014547768980264664,0.5032684803009033,0.3677721917629242,-0.04408298432826996,0.4987812936306,0.3666759133338928,-0.06818203628063202,0.49901747703552246,0.38025081157684326,-0.080706886947155,0.566062331199646,0.4209757149219513,-0.02273830771446228,0.5449538826942444,0.31470417976379395,-0.03901488333940506,0.5310653448104858,0.2535440921783447,-0.055440641939640045,0.5201860070228577,0.20219729840755463,-0.06765841692686081,0.6082969903945923,0.42074695229530334,-0.03589341789484024,0.5995161533355713,0.3171257972717285,-0.05275749787688255,0.5960940718650818,0.2567054331302643,-0.06584057211875916,0.5905380249023438,0.20305536687374115,-0.07530635595321655,0.651801586151123,0.44047144055366516,-0.05097156763076782,0.6553701162338257,0.36214324831962585,-0.06427016109228134,0.656265377998352,0.3128839135169983,-0.06729806959629059,0.65386563539505,0.26868927478790283,-0.06923185288906097
